reviewId,productId,categroyId,rate,fit,comment,title,rating_average,rating_count,rating_fit,rating_1,rating_2,rating_3,rating_4,rating_5,heightRange,weightRange,shoeSize,purchasedSize,helpfulCount,ageRange,gender,location,name,createDate,isIncentivized,userCanLike,userCanReport
174373,E442508-000,23347,4,3,"They fit well and are super soft. I have to say, you cannot wear dark underwear!",Soft and Comfortable,3.5,34,2.24,4,4,5,9,12,"5'2"" - 5'3""",120lb - 129lb,,S,0,20 to 24 years,Prefer not to say,No location given,Asdgkconwnco,1638484376,False,False,False
146423,E442508-000,23347,4,1,"I love this product please make it larger!
I wanted to give this product as gifts to my clients for Christmas but it runs very small in the upper thighs and butt area. I was able to get a medium large for my clients, but only to my really small clients. If you guys make these a little bit bigger in the Thigh and butt Area, I would literally buy tons of these leggings for myself and tons as gifts for others!",I love this product please make it larger!,3.5,34,2.24,4,4,5,9,12,,,,M,4,,Female,No location given,Valerieeeeee,1638299614,False,False,False
39710,E442508-000,23347,5,3,This is Christmas gift for someone else. My daughter in law wanted this. Looks and feels real nice,Nice quality. Christmas gift,3.5,34,2.24,4,4,5,9,12,,,,,0,,Prefer not to say,"High Point,NC",Libb,1638221014,False,False,False
107482,E442508-000,23347,5,3,"I got these instead of the lounge pants to use as pajamas, and I'm soo obsessed with how soft and comfortable they are. I got them in pink and they're super cute! Seriously debating if I want these in another color!! I am 5'4"" 105lbs, and the S/M was the perfect size. And I agree with other reviews that there is not separate lining underneath, and can be a bit transparent (in that you can see my underwear lining). But they are still warm enough for me!",Obsessed,3.5,34,2.24,4,4,5,9,12,"5'4"" - 5'5""",100lb - 109lb,,S,2,25 to 34 years,Female,"New York, NY",Mocolate,1638155757,False,False,False
145725,E442508-000,23347,5,3,"It fits snugly, feels soft to the skin. Definitely keeps me warm and cozy, whether when I lounge at home or outside, wear it underneath my jeans.",Fluffy & Cozy,3.5,34,2.24,4,4,5,9,12,"5'4"" - 5'5""",110lb - 119lb,,S,0,35 to 44 years,Female,"Denver, CO",Folkloreia,1637621746,False,False,False
173334,E442508-000,23347,1,1,"I am 5'5, 180lbs and im a size 8-10 jeans... i ordered a L/XL in the mauve pink color and it didnt even get above my knees. When I took it out the packaging it looked like a kids XXS. I returned immediately after I received them in the mail.",Terrible sizing,3.5,34,2.24,4,4,5,9,12,"5'4"" - 5'5""",180lb - 189lb,,XL,6,20 to 24 years,Female,"Hagerstown, MD",Riah,1637535623,False,False,False
126262,E442508-000,23347,3,2,"I purchased the gray color in S/M. The leggings are cozy, but I had hoped for a bit more from the Heattech line. When the fabric is tugged apart, you can see through the knitting rather than there being solid fabric. They still appear to be opaque when wearing. I usually wear XS or S and ordered these in S/M. They fit, but they do run on the smaller side.",So-So,3.5,34,2.24,4,4,5,9,12,"5'4"" - 5'5""",110lb - 119lb,,S,5,25 to 34 years,Female,"Los Angeles, CA",AMKris,1637473690,False,False,False
133462,E442508-000,23347,4,2,"I got the l/xl and it was still too snug on my upper thighs. I’m so glad someone went before me and said to size up. It does run smaller. Which is sad because I wanted to feel the softness on my skin. I’d still recommend these, and I do still wear them.","Very soft, but not really for big thigh people",3.5,34,2.24,4,4,5,9,12,"4'10"" - 4'11""",130lb - 139lb,,L,4,20 to 24 years,Female,Georgia,Rill,1637037282,False,False,False
94186,E442508-000,23347,2,1,"These felt like a plush fleece stocking, not a legging. I found myself having to put them on like a stocking/tight and then it looked like one on, as it was a bit see through. Material is soft and color nice; but needs more thickness & structure. Also I ordered a L/XL & felt it ran small.","Soft, but Disappointed",3.5,34,2.24,4,4,5,9,12,"5'4"" - 5'5""",140lb - 149lb,,L,7,45 to 54 years,Female,"Portland, Oregon",Cerlxl,1636924152,False,False,False
154703,E442508-000,23347,5,3,Very comfy fluffy leggings that's great for fall weather!,Comfy,3.5,34,2.24,4,4,5,9,12,"5'4"" - 5'5""",100lb - 109lb,,M,0,25 to 34 years,Female,No location given,xxxxxxxxx,1636851488,False,False,False
139480,E442508-000,23347,3,1,"I absolutely love this fluffy collection.  I have one of each item in this collection and they all fit perfectly. However, I was disappointed on how small the l/xl size was for this item. I even sized up.  I am typically a medium - I prefer my clothes looser-.  The item itself is so soft and I will be wearing the item, but it tight and uncomfortable.",Runs a small,3.5,34,2.24,4,4,5,9,12,"5'4"" - 5'5""",120lb - 129lb,,Other,1,25 to 34 years,Female,CA,Lizzch,1636663666,False,False,False
174414,E442508-000,23347,5,3,Overall I really like them and get lots of compliments. My only complaint is they are a little see-through so you need to carefully choose type of underwear,Cute and cozy,3.5,34,2.24,4,4,5,9,12,"5'10"" - 5'11""",130lb - 139lb,,S,1,25 to 34 years,Female,No location given,Mariah,1636488974,False,False,False
185265,E442508-000,23347,5,3,"Very soft, comfy material. The length is perfect for me, I'm 5'0"" so could see these being short on taller people. I got the pink and it's true to the photos–a nice light dusty pink. My go-to legging for lounging at home.",Super comfy,3.5,34,2.24,4,4,5,9,12,"5'0"" - 5'1""",110lb - 119lb,,S,1,35 to 44 years,Female,Phoenix,rarose,1636058089,False,False,False
110844,E442508-000,23347,5,3,"These are exactly what I was expecting. They’re long and stretch comfortably up over my stomach like stockings, or just as comfortably sort of gathered at my waist. They’re impressively opaque and you can really feel the insulating tech. Not too “hot” or sticky like regular leggings and stockings can get, and not as scratchy as wool thermals – perfect!",Definitely buying more!,3.5,34,2.24,4,4,5,9,12,"5'4"" - 5'5""",100lb - 109lb,,S,1,25 to 34 years,Female,"Portland, OR",NHpdx,1635996814,False,False,False
176933,E442508-000,23347,4,3,But I feel like a teddy bear. It also is super bulky and took up a decent amount of storage space though...,Super warm,3.5,34,2.24,4,4,5,9,12,"5'4"" - 5'5""",160lb - 169lb,,L,3,45 to 54 years,Female,"Bay Area, Ca",CutePoot,1635819603,False,False,False
3804,E442508-000,23347,4,2,The large size is very slightly tight for me and I wear size 6 usually. But it's warm and cute so I am happy with it.,Warm and fuzzy,3.5,34,2.24,4,4,5,9,12,,,,L,1,,Prefer not to say,"San Diego, CA",Ilys,1635713750,False,False,False
12106,E442508-000,23347,3,3,"Super soft, comfortable. I’m 5’1 and the XS length and size it fits me perfect!",Soft,3.5,34,2.24,4,4,5,9,12,,,,,0,,Prefer not to say,NY,Nyos,1635627541,False,False,False
155651,E442508-000,23347,5,2,"A 2nd skin, cute and warm, great for loungewear or leggings. Perfect fit for slim petite. I am 4'11 and 96 lbs and S/M is perfect. If you are an M you might want size up. I am stocking up on all colors.",LOVE!,3.5,34,2.24,4,4,5,9,12,"4'10"" - 4'11""",90lb - 99lb,,Other,14,,Female,NYC,barbaraNYC,1633716591,False,False,False
812321,E449061-000,23347,5,2,Bought this in my usual L then ordered a couple more in XL. Love the feel and will wear under sweaters or Ts that need an extra layer. Too thin and transparent for me to wear on its own.,Great for under sweaters etc,4,9,2.44,1,1,1,0,6,"5'6"" - 5'7""",150lb - 159lb,,XL,2,65 years or over,Female,TX,Haba,1648847416,False,False,False
1703469,E449061-000,23347,5,3,This shirt is well- made. The fit is perfect for me. It is loose but can easily be tucked into jeans or shorts.,Great Fit!,4,9,2.44,1,1,1,0,6,,,,S,1,,Female,,LilLa,1647290651,False,False,False
1703565,E449061-000,23347,5,3,"I wear these shirts under all my sweaters and dryclean- only tops.  They add a nice smooth base under knits, as well as a perfect layer of modesty under sheer fabrics.  I love the lower scoop neckline, which allows it to remain unseen under most necklines, and the color options are great, they disappear under your clothes. The amount of stretch is just right, hugs the body but doesn't squeeze.",Perfect layer!,4,9,2.44,1,1,1,0,6,"5'6"" - 5'7""",170lb - 179lb,,L,0,55 to 64 years,Female,,beachgal,1646947993,False,False,False
1703065,E449061-000,23347,1,1,"I usually wear a large, but this large was skin tight and VERY thin. I was expecting it to be like their other airism shirts, but it was not.",Extremely small and thin,4,9,2.44,1,1,1,0,6,"5'6"" - 5'7""",,,L,1,25 to 34 years,Female,,natalieuo,1646947747,False,False,False
1703494,E449061-000,23347,5,3,Perfect shirt to wear under sweaters! I bought in 3 colors.,My favorite undershirt!,4,9,2.44,1,1,1,0,6,"5'4"" - 5'5""",120lb - 129lb,,M,0,55 to 64 years,Female,,Anne J,1646345841,False,False,False
1703089,E449061-000,23347,3,4,"I bought a couple of these back when I was living in asia and I love them so much, I decided to buy more online since I currently live in the states and there isn't a physical store anywhere near my city. I decided to order the same size as the ones I previously bought (S) because they fit me so well. But when I finally tired the new ones  I bought online on, the sizing was way off! They were loose and not at all flattering! Such a big disappointment since these shirts were my favorite.",sizing is off,4,9,2.44,1,1,1,0,6,"5'4"" - 5'5""",100lb - 109lb,,S,0,25 to 34 years,Female,,Stephh,1646005937,False,False,False
90584,E449061-000,23347,5,3,"I like these even better than the previous version since they’re seamless. Sizing feels the same to me. I love to wear these under sweaters when it’s cold out and I’ll be inside/outside in different temps, they keep me cool, if I sweat a little it dries so quick and for certain sweaters it means I don’t have to wash them after every single wear. I tuck them in and they stay in place perfectly. Neckline is low enough that it never peaks out above clothes.",Amazing!,4,9,2.44,1,1,1,0,6,"5'2"" - 5'3""",130lb - 139lb,,S,2,25 to 34 years,Female,,Pancakesyum,1645279567,False,False,False
147071,E449061-000,23347,2,1,I had purchased tshirts in this size from Uniqlo previously that fit perfectly. However this shirt was 3 sizes too small.,Runs really small,4,9,2.44,1,1,1,0,6,"5'6"" - 5'7""",190lb - 199lb,,XXL,3,55 to 64 years,Female,No location given,Chestermom,1644374597,False,False,False
188670,E449061-000,23347,5,2,It's so soft and nice because there's no stitching inside.,It's so soft and nice because there's no stitching,4,9,2.44,1,1,1,0,6,"5'0"" - 5'1""",90lb - 99lb,,XXS,1,55 to 64 years,Female,Washington,Miachon,1642889150,False,False,False
1702095,E445415-000,23347,5,3,"Fabric is thick, supportive and wears very comfortably. Feels like it might stretch out over time",Thick and comfy,5,3,3,0,0,0,0,3,"5'2"" - 5'3""",140lb - 149lb,,S,0,25 to 34 years,Prefer not to say,,Sailoring,1646601123,False,False,False
1702697,E445415-000,23347,5,3,"They are super soft and don't cut into my lower belly like other underwear I've been using. I'm well into my pregnancy, 36 weeks and these are all I want to wear! Got my pre-pregnancy size and they are great.",Best pregnancy underwear,5,3,3,0,0,0,0,3,"5'2"" - 5'3""",160lb - 169lb,,M,0,35 to 44 years,Female,,Anna22,1646174333,False,False,False
162702,E445415-000,23347,5,3,They are soft and perfect. Really recommend these ! !!,Love them - favorite maternity underwear,5,3,3,0,0,0,0,3,"5'4"" - 5'5""",170lb - 179lb,,M,0,35 to 44 years,Female,No location given,Nayy,1645654671,False,False,False
1703613,E445383-000,23347,4,3,"This is a great bra. Soft, comfortable, doesn’t rub and best of all it has sewn in pads. My concern is that it does lose it’s elasticity as others have said, particularly the shoulder straps. The price is OK except when you factor in frequent purchases it becomes competitive with high end brand names. I wish the material would be longer lasting. I’ll buy more in-spite of the last comments.","Comfortable, soft, loses elasticity",4.5,9,2.78,0,0,0,3,6,"5'4"" - 5'5""",120lb - 129lb,US8.5,S,1,65 years or over,Female,AZ,SonomaRose,1652284675,False,False,False
1257435,E445383-000,23347,5,3,I have searching for an overhead seamless bra with sewn in cups forever. These are the greatest. My only complaint is that I need another bra to wear with low cut and v neck tops. ,The best,4.5,9,2.78,0,0,0,3,6,"5'4"" - 5'5""",150lb - 159lb,,L,1,65 years or over,Female,CA,Miss Italy,1650735209,False,False,False
960738,E445383-000,23347,5,3,"Standard bra sizes never seemed to fit very well, so I was surprised when these were very comfortable and didn't have weird scrunching anywhere. Usually bought B36 or so and the L works great. Replaced all my bras with Uniqlo versions for daily use. ",Replaced all my bras with these,4.5,9,2.78,0,0,0,3,6,"5'6"" - 5'7""",160lb - 169lb,,L,1,,Female,IL,rissa,1649345695,False,False,False
960736,E445383-000,23347,4,3,"This is the most comfortable wireless bra I have found anywhere and I’ve tried a LOT of them. My only issue is that the elastic does not last more then a few months even with hand washing. I continue to buy it over and over again because initially it’s awesome!  Also, friends tell me they have the same issue. ",Very comfortable but…,4.5,9,2.78,0,0,0,3,6,"5'2"" - 5'3""",100lb - 109lb,,M,3,65 years or over,Female,CT,MJBW,1649344035,False,False,False
1702142,E445383-000,23347,5,3,"Comfortable, supportive fit without creating bulges!",Very comfortabe,4.5,9,2.78,0,0,0,3,6,"5'0"" - 5'1""",110lb - 119lb,,M,0,65 years or over,Female,,fussyone,1647892744,False,False,False
1702239,E445383-000,23347,5,2,I have been wearing this bra for years now. I bought multiple colors over these years. I even converted my mother to them. They are super comfy and the fabric is very gentle on the skin. I wish I gad some discounts on them though.,Best bra in this category on the market.,4.5,9,2.78,0,0,0,3,6,"1'7"" or under",120lb - 129lb,,M,0,45 to 54 years,Female,,ola1,1647387977,False,False,False
1702154,E445383-000,23347,5,3,"I ordered this in black & beige and it's my new favorite bra. We'll see how I feel about it over time, but I love that it has no wire, the straps stay in place, and no annoying clasps. Great for every day wear, and because I'm small, I could easily wear this during exercise as well.",My new favorite bra!,4.5,9,2.78,0,0,0,3,6,"5'2"" - 5'3""",110lb - 119lb,,XS,1,25 to 34 years,Female,,CMWstyle,1646598400,False,False,False
1702296,E445383-000,23347,5,2,"Great bra, runs a little small so size up. But even the small size is still pretty comfy. The bra also stretches out so keep that in mind.",Great bra,4.5,9,2.78,0,0,0,3,6,"5'6"" - 5'7""",130lb - 139lb,,S,3,25 to 34 years,Female,,SCM1,1646327322,False,False,False
1701777,E445383-000,23347,4,3,"I love this bra; it's so comfortable.  At times I don't realize that I have a bra on,",Super comfortable,4.5,9,2.78,0,0,0,3,6,"5'0"" - 5'1""",100lb - 109lb,,XS,0,65 years or over,Female,,Desdi,1646258299,False,False,False
960836,E445412-000,23347,2,4,"I have purchased many times underwear from Uniqlo and it was very good quality. The new underwear is a size bigger, inferior cotton and the elastic is so bad you may as well not call it elastic. It’s loose and twists and does not lay flat. Very disappointed in what was a quality good.",Quality and fit has gone down,2,1,4,0,1,0,0,0,,,,S,3,,Female,NY,Not for small shoesi,1649601569,False,False,False
1405434,E445392-000,23347,4,3,"Good  fit, truly seamless, AIRism fabric is a winner, nice color choices, everything is great! but please bring back the previous design… lower rise and coverage design is better",Great … but,3.5,19,2.58,3,4,1,4,7,"5'2"" - 5'3""",140lb - 149lb,,M,0,55 to 64 years,Female,TX,Marce,1651312462,False,False,False
1257374,E445392-000,23347,1,3,"Even though I handwash and air dry them after one day of wear, the cotton gusset comes off. I have thrown out more than 10 pairs. ",Gusset comes off,3.5,19,2.58,3,4,1,4,7,,,,M,5,,Female,CA,Kdygg,1650502926,False,False,False
812386,E445392-000,23347,4,3,"Of the three types I purchased to try, this hiphugger worked the best for my body type and needs for a pair of underwear that stays put and is barely noticeable. Size Large, 150 lbs","Light feel, secure fit",3.5,19,2.58,3,4,1,4,7,"5'4"" - 5'5""",150lb - 159lb,,L,1,35 to 44 years,Female,WA,S. Anne,1648960103,False,False,False
812218,E445392-000,23347,5,3,"These truly have no seams around the legs, so there are no panty lines.  And they’re very comfortable.",Comfortable and no panty lines,3.5,19,2.58,3,4,1,4,7,"5'2"" - 5'3""",110lb - 119lb,US7.5,S,0,65 years or over,Female,MI,Helen,1648671965,False,False,False
1703003,E445392-000,23347,2,3,"This is probably my fourth time buying these. The design changed - higher cut and with more fabric at the legs. Not a fan of the new cut, although the material seems unchanged.",Design changed,3.5,19,2.58,3,4,1,4,7,,,,M,0,,Female,,SamG,1647222438,False,False,False
1703013,E445392-000,23347,1,1,"I was so excited to try these, however I was disappointed to find that despite sizing up, the leg holes are simply too tight and the fabric rolls while squeezing my legs so much that I start to lose circulation. It's sad because the fabric is so soft.",Unwearable: Leg holes too tight,3.5,19,2.58,3,4,1,4,7,"5'6"" - 5'7""",130lb - 139lb,,M,5,25 to 34 years,Female,,Tortles,1646907219,False,False,False
1702576,E445392-000,23347,2,2,"These panties were perfect before you changed the cut. It’s too small around the leg and too high on the waist. 
Previous version was just perfect",Bring the old cut,3.5,19,2.58,3,4,1,4,7,"5'4"" - 5'5""",110lb - 119lb,,S,9,25 to 34 years,Female,,Aliaaa,1646544094,False,False,False
1703015,E445392-000,23347,4,2,Not my favorite underwear but still comfy. Recommend sizing up,Okay,3.5,19,2.58,3,4,1,4,7,"5'6"" - 5'7""",130lb - 139lb,,M,0,25 to 34 years,Female,,Scm1,1646327491,False,False,False
1703249,E445392-000,23347,5,3,I went up a size and man are these comfortable! Can’t see them under my clothes and love the feel!,Sp comfy!,3.5,19,2.58,3,4,1,4,7,"5'6"" - 5'7""",120lb - 129lb,,M,1,55 to 64 years,Female,,Wendyb,1646265231,False,False,False
1702136,E445392-000,23347,1,1,The waist constantly rolls down. Also stretched out after one time wearing.,Waist is too stretchy,3.5,19,2.58,3,4,1,4,7,"5'4"" - 5'5""",,,L,3,45 to 54 years,Female,,MindyLou,1646083626,False,False,False
107925,E445392-000,23347,5,3,The material is so soft. I will definitely purchase again!!,very satisfy,3.5,19,2.58,3,4,1,4,7,,,,M,0,25 to 34 years,Female,,Eve W,1644617089,False,False,False
18347,E445392-000,23347,5,3,So happy they changed the fit of these hiphuggers - align with the fit available in Japan. Provides more coverage - had issues with last year’s version having a low rise and rising down all the time.,LOVE the new fit!,3.5,19,2.58,3,4,1,4,7,,,,M,0,,Prefer not to say,No location given,koneko,1644509976,False,False,False
100924,E445392-000,23347,2,3,"I bought this hoping it would be a suitable replacement for the old version of the AIRism seamless bikini, but it doesn’t quite fit the bill for me. I do like that it has the wider crotch, which is hard to find. However the leg holes are a little too small and I find that it squeezes my cheeks resulting in a visible panty line. I’ve bought other cuts of AIRism undies in the same size and haven’t had this issue.",Leg holes too small,3.5,19,2.58,3,4,1,4,7,"5'10"" - 5'11""",130lb - 139lb,,S,3,25 to 34 years,Female,,M000,1644193293,False,False,False
104915,E445392-000,23347,5,3,This is the first time I have bought a Uniqlo seamless hiphugger. Invisible under tight fitting running clothes. Comfortable. I will buy more,"Smooth, invisible",3.5,19,2.58,3,4,1,4,7,"5'0"" - 5'1""",120lb - 129lb,,L,0,65 years or over,Female,Midwest,catlike,1643410407,False,False,False
15186,E445392-000,23347,5,2,It will fit everyone as it stretches and hugs and hides panty lines,skinny and comfortable,3.5,19,2.58,3,4,1,4,7,,,,,0,,Prefer not to say,North Carolina,pozzy,1643234279,False,False,False
122791,E445392-000,23347,5,3,This product fit so well. I love the way it feels on my body. I bought these to replace all of my precious underwear.,Love it!,3.5,19,2.58,3,4,1,4,7,"5'4"" - 5'5""",130lb - 139lb,,L,0,20 to 24 years,Female,Orlando,Mikaels,1643152558,False,False,False
100728,E445392-000,23347,4,3,The cut is perfect (low rise and wrap the bottoms better then previous year design) but the cotton panel is too short.,Great cut but,3.5,19,2.58,3,4,1,4,7,,,,XS,1,,Female,No location given,Gracebmm,1642888307,False,False,False
125202,E445392-000,23347,2,2,"The new design doesn't work for me.  I agree with the other reviewer, please bring back the original design.  The fit is totally different and the cotton panel is too short.",New Version Design Flaw,3.5,19,2.58,3,4,1,4,7,"5'0"" - 5'1""",100lb - 109lb,,S,5,55 to 64 years,Female,"Seattle, WA",Jawk,1642697209,False,False,False
64950,E445392-000,23347,3,3,So sad to see this style change! The hiphuggers were perfect the way they were. Please bring back the old cut!!!,Bring back the old cut PLEASE,3.5,19,2.58,3,4,1,4,7,,,,,10,,Prefer not to say,Hawaii,Rennn,1641668461,False,False,False
1109436,E439045-000,23347,5,3,"The wonderful cloth, I bought a few. It's chic and nice quality. Love it very much.",Excellent shape!,4.5,54,2.81,2,3,5,5,39,,,,,0,,Prefer not to say,,amy11,1647133453,False,False,False
1702852,E439045-000,23347,5,3,Fits great. Runs true to size. Wish they had vibrant colors to choose from.,Perfect warmth,4.5,54,2.81,2,3,5,5,39,"5'6"" - 5'7""",120lb - 129lb,,S,0,45 to 54 years,Female,,Orit,1646952969,False,False,False
141614,E439045-000,23347,5,3,"I bought this one to wear under my black color scrub. It fits me perfect and warm. I got dark green color, so I can wear under my dark color T-shirts, too. I usually get M size and this M size fitted me perfect.",Warm and comfy,4.5,54,2.81,2,3,5,5,39,"5'2"" - 5'3""",120lb - 129lb,,M,0,45 to 54 years,Female,No location given,Tsubasa,1645930677,False,False,False
138819,E439045-000,23347,5,3,"Fits perfectly. Kept warm, since it’s been cold here South Texas.",Heatech,4.5,54,2.81,2,3,5,5,39,"5'0"" - 5'1""",100lb - 109lb,,M,0,55 to 64 years,Female,No location given,Imee,1645500352,False,False,False
70591,E439045-000,23347,5,3,"Happy to see this shirt still available late in the season. Love the color. Usually a small, but got this in a medium for looser comfier fit.",Comfy and warm,4.5,54,2.81,2,3,5,5,39,,,,M,0,,Prefer not to say,No location given,judy a,1645480508,False,False,False
183890,E439045-000,23347,5,3,I love how the cotton does not make my skin feel irritated and keeps my warm during the cold time of the year. It is so comfy and the thickness is just right.,Love the feel of the cotton part,4.5,54,2.81,2,3,5,5,39,"5'2"" - 5'3""",130lb - 139lb,,S,0,35 to 44 years,Female,No location given,Kiara58,1645313115,False,False,False
184642,E439045-000,23347,1,3,"Please, please, please bring back the original Heattech Extra Warm tops! The original high tech fabric WITHOUT cotton was perfection!! They kept me warm and comfortable all winter long in NYC, with colors and neckline options perfect for layering underneath all my tops. The stretchy synthetic fabric enabled them to disappear beneath my outer tops to keep my style clean! The new version with cotton is rougher and bulkier. It doesn’t tuck in as cleanly or layer as invisibly. Plus the cotton holds moisture so I felt clammy for hours. PLEASE BRING BACK THE 2020 WITHOUT COTTON!!",BRING BACK THE 2020 VERSION!! NO COTTON!!,4.5,54,2.81,2,3,5,5,39,"5'0"" - 5'1""",100lb - 109lb,,XS,3,35 to 44 years,Female,,Jlisa,1645231287,False,False,False
122515,E439045-000,23347,2,2,"I love the extra warm heattech shirts I purchased before they added cotton, they're soft and wonderful. My new shirt is scratchy and uncomfortable. Maybe it will get better with washing, but such a bummer.",Don't like the cotton,4.5,54,2.81,2,3,5,5,39,"5'6"" - 5'7""",120lb - 129lb,,L,3,55 to 64 years,Female,,Jal42,1645103629,False,False,False
132380,E439045-000,23347,4,3,"Fits perfectly,  have several extra warm and ultra warm heat tech tops.  Wear everyday under sweaters.
Perfect!  Would love more colors in extra/Ilya warm",Best warm winter tshirt,4.5,54,2.81,2,3,5,5,39,,,,S,0,55 to 64 years,Female,No location given,Barb philly,1644201938,False,False,False
109622,E439045-000,23347,5,3,"Fabric is soft, doesn't pill as some other brands tend to.  Graceful neckline lends itself to layering under a jacket or sweater.  And most importantly, IT'S WARM!",Does the job,4.5,54,2.81,2,3,5,5,39,"5'0"" - 5'1""",90lb - 99lb,,XS,0,65 years or over,Female,No location given,patty2talk,1644185857,False,False,False
147336,E439045-000,23347,5,3,This shirt fits extremely well! I own three extra warm heat tech shirts and 4 regular heat tech shirts. I love them all! If it's 30 degrees or higher I wear a regular heat tech as an under shirt. If it is below 30 degrees I wear the extra warm and it's perfect for me! If you live or work somewhere drafty these shirts are excellent for that too! :D,Super Great!!,4.5,54,2.81,2,3,5,5,39,"5'0"" - 5'1""",130lb - 139lb,,M,0,35 to 44 years,Female,No location given,Stef S,1644106612,False,False,False
150800,E439045-000,23347,5,3,Used it under my skin jacket in big bear California and it kept me very warm. Didn’t need layers. Temperature was in the high thirties,Perfect for skiing in California,4.5,54,2.81,2,3,5,5,39,"5'4"" - 5'5""",120lb - 129lb,,S,0,25 to 34 years,Female,No location given,Fernie,1643924146,False,False,False
115478,E439045-000,23347,5,3,"Love the fit, feel and lightweight warmth! Ordered 2 in different colors and am pleased with both.",Just what I hoped for,4.5,54,2.81,2,3,5,5,39,"5'8"" - 5'9""",150lb - 159lb,,M,0,65 years or over,Female,No location given,maryc,1643838377,False,False,False
110674,E439045-000,23347,5,2,Wasn't sure about the color (green) when viewing online but it looks great on me. Great fit and warm.,Great fit and color,4.5,54,2.81,2,3,5,5,39,"5'2"" - 5'3""",150lb - 159lb,,L,0,35 to 44 years,Female,Michigan,maskedmandu,1643812661,False,False,False
149387,E439045-000,23347,4,3,"Somehow this is different than my heat tech warm.  I have lots of regular heat tech and one that is brushed inside and warmer.  When i went to order, this super warm was only option.  I don't like it as much.  It's very thick which is ok but it makes me itch a little and not nearly as soft.",Warm but different,4.5,54,2.81,2,3,5,5,39,"5'0"" - 5'1""",90lb - 99lb,,XS,0,55 to 64 years,Female,"Chicago, IL",SmallSue,1643601240,False,False,False
110381,E439045-000,23347,5,3,"I’ve been looking for a fitted (but not too tight) long sleeve tee to go under jackets, cardigans, dusters, etc., and this one’s perfect! Ordering a couple more to add to the rotation!",Perfect basic long-sleeve tee!,4.5,54,2.81,2,3,5,5,39,"5'8"" - 5'9""",,,M,0,,Female,"Dallas, TX",Basic T,1643340879,False,False,False
163286,E439045-000,23347,5,3,very comfortable & keeps me warm have ordered others before,Great shirt,4.5,54,2.81,2,3,5,5,39,,,,M,0,,Female,nj,hixy,1643302708,False,False,False
104996,E439045-000,23347,5,3,I like the fit and surprisingly it's very comfortable and warm.,nice fit and warm too.,4.5,54,2.81,2,3,5,5,39,"5'6"" - 5'7""",120lb - 129lb,,XS,0,,Female,Connecticut,FRANCE,1643059057,False,False,False
179041,E439045-000,23347,5,3,I love this for winter very much.  I bought 2 for myself and two (same materials) for my husband,Warm and comfortable,4.5,54,2.81,2,3,5,5,39,"5'0"" - 5'1""",100lb - 109lb,,XS,1,55 to 64 years,Female,New Hampshire,Leanne,1642800984,False,False,False
160370,E439045-000,23347,5,3,This shirt fits very well and is so warm and soft.  I love it’,Great shirt!  Warm and soft!,4.5,54,2.81,2,3,5,5,39,"5'10"" - 5'11""",140lb - 149lb,,L,0,65 years or over,Female,Oakland,ManneB,1642629982,False,False,False
114707,E439045-000,23347,3,3,"The extra warm Heattech seem to have a different, more of a rough texture compared to the regular Heatteach shirts.  The crew neck cute also is more narrow than the regular Heattech which is not necessarily good or bad, just something to beware of depending on what you are planning to wear underneath.  Maybe after some wear and washes the texture will change.",Thicker and rougher material,4.5,54,2.81,2,3,5,5,39,"4'10"" - 4'11""",110lb - 119lb,,S,5,35 to 44 years,Female,"Santa Clara, CA",UQ Shopper,1642404233,False,False,False
184656,E439045-000,23347,3,2,We really liked the previous heat tech we have. The previous ones had polyester so it was warmer and stretchier. The new ones had cotton. It wasn’t as soft and comfy like it used to be. I wish they’ll bring back the older quality back.,Not like it used to be.,4.5,54,2.81,2,3,5,5,39,,,,M,4,,Female,"Brooklyn, NY",ShuShu,1642381163,False,False,False
165282,E439045-000,23347,5,2,The garment fits like a second skin…so comforting and warm.,Best fit!,4.5,54,2.81,2,3,5,5,39,"5'6"" - 5'7""",110lb - 119lb,,S,1,65 years or over,Female,New York NY,Bren,1642116530,False,False,False
168572,E439045-000,23347,5,3,"Fits as described, love the shade of green and
soft texture",Nice green color & comfy texture,4.5,54,2.81,2,3,5,5,39,,,,S,3,,Female,San Francisco,KKZo,1641511316,False,False,False
63235,E439045-000,23347,5,3,I am highly recommended because its cotton and warm.,Heattech cotton shirt,4.5,54,2.81,2,3,5,5,39,,,,,1,,Prefer not to say,MD,JJ Y,1641481059,False,False,False
116057,E439045-000,23347,5,3,Love the color and the material. It feels like a regular cotton shirt but much warmer. Great to wear as is or under a sweater. Ordered another one since I already wear it almost daily.,Love this shirt,4.5,54,2.81,2,3,5,5,39,,,,M,2,35 to 44 years,Female,"New York, NY",StayWarm,1641417411,False,False,False
176169,E439045-000,23347,5,3,"Tops fit my girlfriend perfectly, she says that tops are warm and comfortable. She has always been a big fan of Uniqlo.",very happy recipient,4.5,54,2.81,2,3,5,5,39,"5'2"" - 5'3""",160lb - 169lb,,L,1,65 years or over,Female,"Albrightsville,PA",Joseph Kudla,1641245410,False,False,False
176540,E439045-000,23347,5,3,These are a winter staple for me.  still a great fit and design is consistent with the previous years,Great cozy top,4.5,54,2.81,2,3,5,5,39,"5'2"" - 5'3""",110lb - 119lb,,,0,55 to 64 years,Prefer not to say,Brooklyn,Groovygrrrl,1640731108,False,False,False
